customer_id,first_purchase_date,last_purchase_date,sales_invoices,active_purchase_months,gross_sales,units_purchased,customer_lifetime_days,average_order_value,customer_status
12598,2010-03-01 09:58:00,2011-11-30 12:18:00,10,7,4192.09,2887,639,419.209,Repeat Customer
12599,2010-05-11 10:42:00,2011-11-10 13:34:00,13,11,2026.72,2174,548,155.90153846153845,Repeat Customer
12600,2009-12-07 13:37:00,2011-11-11 10:29:00,20,17,4385.85,1349,703,219.29250000000002,Repeat Customer
12601,2010-10-31 10:57:00,2011-06-03 10:17:00,6,6,573.26,284,214,95.54333333333334,Repeat Customer
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,1,153.12,162,0,153.12,One-Time Customer
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,1,613.1999999999999,56,0,613.1999999999999,One-Time Customer
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,2,2,236.18,200,182,118.09,Repeat Customer
12605,2010-09-07 14:21:00,2010-11-28 14:18:00,3,3,1124.95,921,81,374.98333333333335,Repeat Customer
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1,1579.51,1228,0,1579.51,One-Time Customer
12608,2010-10-31 10:49:00,2010-10-31 10:49:00,1,1,415.79,323,0,415.79,One-Time Customer
12609,2009-12-20 13:30:00,2011-09-22 16:34:00,9,9,3021.86,1530,641,335.76222222222225,Repeat Customer
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,4,3,1747.54,1039,103,436.885,Repeat Customer
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1,1193.32,846,0,1193.32,One-Time Customer
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,1,1,668.04,260,0,668.04,One-Time Customer
12613,2009-12-14 13:10:00,2011-10-13 14:59:00,9,8,6277.37,4127,668,697.4855555555555,Repeat Customer
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,1,1,315.6,76,0,315.6,One-Time Customer
12615,2010-03-18 14:09:00,2011-12-07 15:02:00,8,7,5362.9800000000005,3296,629,670.3725000000001,Repeat Customer
12616,2010-11-16 11:38:00,2011-09-05 15:17:00,3,3,1023.1,492,293,341.03333333333336,Repeat Customer
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,1,1,352.98,210,0,352.98,One-Time Customer
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,1,1,137.31,95,0,137.31,One-Time Customer
12619,2010-05-28 12:52:00,2011-11-23 14:52:00,9,7,3085.7,3500,544,342.85555555555555,Repeat Customer
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,3,3,1303.41,1179,189,434.47,Repeat Customer
12621,2010-02-09 12:01:00,2011-12-08 11:25:00,35,21,22097.2,13583,666,631.3485714285714,Repeat Customer
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,1,1,162.1,68,0,162.1,One-Time Customer
12623,2010-01-12 11:45:00,2011-03-08 13:50:00,7,7,3315.84,1947,420,473.6914285714286,Repeat Customer
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,2,2,569.13,351,71,284.565,Repeat Customer
12625,2010-04-22 11:33:00,2011-05-12 09:54:00,4,4,4678.88,3282,384,1169.72,Repeat Customer
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,6,5954.4800000000005,3416,303,661.6088888888889,Repeat Customer
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,6,5,4082.53,2730,129,680.4216666666667,Repeat Customer
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,3,732.46,445,60,244.15333333333334,Repeat Customer
12629,2010-10-12 16:40:00,2010-11-19 09:18:00,2,2,1198.22,713,37,599.11,Repeat Customer
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,2,1030.88,542,34,515.44,Repeat Customer
12631,2010-01-15 14:50:00,2011-10-13 13:53:00,6,5,3321.57,1603,635,553.595,Repeat Customer
12632,2010-05-24 09:07:00,2010-07-07 09:39:00,2,2,714.88,689,44,357.44,Repeat Customer
12633,2010-07-02 11:44:00,2011-10-12 11:40:00,7,7,5156.16,3209,466,736.5942857142857,Repeat Customer
12634,2010-06-09 15:41:00,2010-06-09 15:41:00,1,1,360.0,336,0,360.0,One-Time Customer
12635,2010-09-09 10:50:00,2011-09-11 11:04:00,4,4,2624.41,1932,367,656.1025,Repeat Customer
12637,2010-06-14 13:36:00,2011-10-03 13:46:00,12,9,8085.81,4246,476,673.8175,Repeat Customer
12638,2010-03-10 10:30:00,2011-11-06 13:11:00,2,2,681.49,657,606,340.745,Repeat Customer
12639,2010-03-22 09:05:00,2011-04-15 12:48:00,3,3,1072.3700000000001,625,389,357.4566666666667,Repeat Customer
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,2,994.58,301,57,331.5266666666667,Repeat Customer
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,1,145.9,71,0,145.9,One-Time Customer
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,3,905.26,546,82,301.75333333333333,Repeat Customer
12643,2010-04-07 14:16:00,2011-08-03 12:56:00,11,9,7803.82,4642,482,709.4381818181818,Repeat Customer
12644,2010-01-14 13:02:00,2011-08-02 10:33:00,4,4,1900.49,1031,564,475.1225,Repeat Customer
12645,2010-02-09 10:49:00,2011-11-06 12:38:00,8,8,3215.3,2107,635,401.9125,Repeat Customer
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,2,1346.97,897,44,673.485,Repeat Customer
12647,2010-01-13 15:06:00,2011-11-17 12:56:00,35,19,14109.55,6490,672,403.13,Repeat Customer
12648,2010-01-07 18:38:00,2011-07-08 11:55:00,4,4,1039.0,513,546,259.75,Repeat Customer
12649,2010-01-12 17:24:00,2011-08-24 14:41:00,8,6,2096.65,1948,588,262.08125,Repeat Customer
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,1,242.44,250,0,242.44,One-Time Customer
12651,2010-08-31 15:21:00,2011-01-09 12:46:00,4,4,377.75,265,130,94.4375,Repeat Customer
12652,2010-10-01 15:16:00,2011-01-12 15:00:00,2,2,891.0300000000001,529,102,445.51500000000004,Repeat Customer
12653,2010-07-01 09:56:00,2011-07-14 10:41:00,3,3,4160.83,1681,378,1386.9433333333334,Repeat Customer
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,3,529.98,260,284,105.99600000000001,Repeat Customer
12655,2010-10-12 09:17:00,2010-10-12 09:17:00,1,1,243.35000000000002,79,0,243.35000000000002,One-Time Customer
12656,2010-05-26 09:00:00,2011-11-22 13:42:00,8,8,5723.83,2822,545,715.47875,Repeat Customer
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,3,1427.18,1032,67,356.795,Repeat Customer
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,1,632.05,317,0,632.05,One-Time Customer
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,1,73.67999999999999,104,0,73.67999999999999,One-Time Customer
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,1,227.10000000000002,126,0,227.10000000000002,One-Time Customer
12661,2010-09-29 16:46:00,2010-09-29 16:46:00,1,1,162.0,216,0,162.0,One-Time Customer
12662,2010-04-01 09:50:00,2011-12-09 11:59:00,20,17,6130.54,3389,617,306.527,Repeat Customer
12663,2010-02-09 14:28:00,2010-03-25 09:40:00,2,2,185.4,178,43,92.7,Repeat Customer
12664,2009-12-13 10:28:00,2011-12-01 17:07:00,11,9,5420.04,1476,718,492.7309090909091,Repeat Customer
12665,2010-02-08 15:11:00,2011-01-19 08:34:00,3,3,259.6,162,344,86.53333333333335,Repeat Customer
12666,2010-11-10 16:40:00,2010-11-10 16:40:00,1,1,1248.42,370,0,1248.42,One-Time Customer
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,1,460.13,391,0,460.13,One-Time Customer
12668,2010-01-31 15:45:00,2011-11-28 10:56:00,9,9,9906.03,4974,665,1100.67,Repeat Customer
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,2,2,1427.73,1104,105,713.865,Repeat Customer
12670,2010-02-11 10:13:00,2011-11-29 15:23:00,7,6,3436.29,1609,656,490.8985714285714,Repeat Customer
12671,2010-04-12 16:30:00,2010-04-12 16:30:00,1,1,2622.481,1460,0,2622.481,One-Time Customer
12672,2010-04-23 09:57:00,2011-01-14 09:20:00,2,2,407.05,136,265,203.525,Repeat Customer
12673,2010-11-03 10:46:00,2011-12-04 13:55:00,3,3,1140.02,695,396,380.00666666666666,Repeat Customer
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,4,1844.6,1126,169,461.15,Repeat Customer
12675,2010-05-10 16:44:00,2010-06-04 09:49:00,2,2,873.25,333,24,436.625,Repeat Customer
12676,2010-08-13 13:29:00,2011-11-15 12:25:00,10,8,2333.09,1854,458,233.30900000000003,Repeat Customer
12677,2010-02-11 13:55:00,2010-06-02 14:30:00,2,2,359.1,174,111,179.55,Repeat Customer
12678,2010-01-07 16:46:00,2011-10-28 13:04:00,15,14,32595.18,22346,658,2173.012,Repeat Customer
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,4,951.02,545,225,237.755,Repeat Customer
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,3,790.81,439,112,197.7025,Repeat Customer
12681,2009-12-13 13:31:00,2011-11-25 11:33:00,44,21,26936.760000000002,16848,711,612.199090909091,Repeat Customer
12682,2009-12-01 09:28:00,2011-12-06 10:00:00,51,25,20736.22,10399,735,406.5925490196079,Repeat Customer
12683,2009-12-13 15:01:00,2011-12-05 16:28:00,20,13,10445.7,6948,722,522.2850000000001,Repeat Customer
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,6,5,2073.63,1973,205,345.605,Repeat Customer
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,3,2575.08,1507,65,429.18,Repeat Customer
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,1,71.14,106,0,71.14,One-Time Customer
12687,2010-08-16 12:12:00,2010-08-16 12:12:00,1,1,1858.91,1402,0,1858.91,One-Time Customer
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,1,4873.81,3028,0,4873.81,One-Time Customer
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,2,1139.6100000000001,622,101,569.8050000000001,Repeat Customer
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,1,335.01,103,0,335.01,One-Time Customer
12691,2010-10-15 12:00:00,2011-11-11 16:49:00,6,6,1044.4,438,392,174.0666666666667,Repeat Customer
12692,2010-03-12 14:02:00,2010-03-12 14:02:00,1,1,110.95,36,0,110.95,One-Time Customer
12693,2010-07-05 13:56:00,2011-08-04 17:51:00,7,7,1415.02,520,395,202.1457142857143,Repeat Customer
12694,2010-10-14 19:39:00,2011-09-30 13:06:00,3,3,1663.35,1345,350,554.4499999999999,Repeat Customer
12695,2010-02-12 13:22:00,2011-12-02 13:22:00,7,7,1371.1200000000001,452,658,195.87428571428572,Repeat Customer
12696,2010-07-19 10:02:00,2010-10-01 10:43:00,2,2,731.91,561,74,365.955,Repeat Customer
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,3,757.59,503,140,252.53,Repeat Customer
12698,2010-04-28 15:51:00,2010-04-28 15:51:00,1,1,285.75,108,0,285.75,One-Time Customer
12699,2010-10-18 12:07:00,2010-10-18 12:07:00,1,1,566.11,369,0,566.11,One-Time Customer
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4,4525.99,2944,207,1131.4975,Repeat Customer
12701,2010-03-16 13:23:00,2011-09-21 10:47:00,6,4,2248.41,1716,553,374.73499999999996,Repeat Customer
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,1,201.0,52,0,201.0,One-Time Customer
12703,2010-01-24 12:05:00,2011-09-29 17:52:00,4,3,898.53,589,613,224.6325,Repeat Customer
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,5,1740.84,991,162,217.605,Repeat Customer
12705,2010-06-24 09:51:00,2011-11-24 13:17:00,13,11,11114.1,7152,518,854.9307692307692,Repeat Customer
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,1,603.42,256,0,603.42,One-Time Customer
12708,2009-12-18 10:25:00,2011-11-10 09:52:00,18,16,4559.66,2401,691,253.31444444444443,Repeat Customer
12709,2009-12-09 13:49:00,2011-11-24 15:38:00,32,20,29487.18,13742,715,921.474375,Repeat Customer
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,3,1023.02,844,104,341.00666666666666,Repeat Customer
12711,2010-02-01 11:30:00,2010-04-07 11:59:00,2,2,1213.05,763,65,606.525,Repeat Customer
12712,2009-12-09 10:46:00,2011-11-11 08:19:00,21,18,5985.03,2164,701,285.00142857142856,Repeat Customer
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,794.55,505,0,794.55,One-Time Customer
12714,2009-12-04 10:00:00,2011-11-30 15:43:00,12,12,12815.710000000001,8703,726,1067.9758333333334,Repeat Customer
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,1,263.36,190,0,263.36,One-Time Customer
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,2,963.49,703,129,481.745,Repeat Customer
12717,2010-04-28 14:34:00,2011-07-11 14:47:00,3,3,1058.91,595,439,352.97,Repeat Customer
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,1,202.25,201,0,202.25,One-Time Customer
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,2,572.95,370,59,286.475,Repeat Customer
12720,2010-07-21 09:46:00,2011-12-07 08:03:00,29,16,6905.28,5969,503,238.11310344827587,Repeat Customer
12721,2010-08-25 11:07:00,2011-11-08 12:13:00,8,8,3635.08,2634,440,454.385,Repeat Customer
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,3,979.63,565,65,244.9075,Repeat Customer
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,3,707.07,433,61,141.41400000000002,Repeat Customer
12724,2010-06-22 14:00:00,2011-12-04 16:02:00,7,7,2083.52,1366,530,297.6457142857143,Repeat Customer
12725,2010-05-04 13:59:00,2010-12-03 15:45:00,3,3,1906.76,1136,213,635.5866666666667,Repeat Customer
12726,2010-03-25 16:25:00,2011-11-11 13:35:00,11,11,3690.6,4600,595,335.5090909090909,Repeat Customer
12727,2010-02-23 09:54:00,2011-11-29 11:46:00,10,9,4905.53,2789,644,490.553,Repeat Customer
12728,2010-11-21 11:34:00,2011-09-29 15:31:00,5,5,926.17,535,312,185.23399999999998,Repeat Customer
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,1,417.01,231,0,417.01,One-Time Customer
12730,2010-07-06 12:19:00,2010-07-06 12:19:00,1,1,703.25,227,0,703.25,One-Time Customer
12731,2010-03-02 09:23:00,2011-11-16 11:59:00,17,15,25631.71,11633,624,1507.7476470588235,Repeat Customer
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,1,218.26000000000002,110,0,218.26000000000002,One-Time Customer
12733,2010-01-19 13:23:00,2011-04-19 16:19:00,4,4,2424.02,895,455,606.005,Repeat Customer
12734,2010-11-12 13:26:00,2010-12-22 12:47:00,3,2,603.65,263,39,201.21666666666667,Repeat Customer
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,1,689.5699999999999,363,21,344.78499999999997,Repeat Customer
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,1,144.0,168,0,144.0,One-Time Customer
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,1,137.35,147,0,137.35,One-Time Customer
12739,2010-11-10 14:27:00,2011-09-01 17:45:00,2,2,2421.23,948,295,1210.615,Repeat Customer
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,1,427.6,342,0,427.6,One-Time Customer
12741,2010-06-24 16:24:00,2010-06-24 16:24:00,1,1,236.07,213,0,236.07,One-Time Customer
12742,2010-03-24 12:43:00,2010-03-24 12:43:00,1,1,1201.52,1359,0,1201.52,One-Time Customer
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,1,540.13,315,0,270.065,Repeat Customer
12744,2010-04-27 16:19:00,2011-10-14 14:54:00,8,6,13158.16,6987,534,1644.77,Repeat Customer
12745,2010-05-14 16:50:00,2010-08-10 10:14:00,2,2,723.85,467,87,361.925,Repeat Customer
12746,2010-06-17 10:41:00,2010-06-17 10:41:00,1,1,254.55,97,0,254.55,One-Time Customer
12747,2009-12-07 13:23:00,2011-12-07 14:34:00,26,18,8898.48,2640,730,342.24923076923073,Repeat Customer
12748,2009-12-04 17:31:00,2011-12-09 12:20:00,322,25,49176.74,36853,734,152.72279503105588,Repeat Customer
12749,2010-07-06 15:05:00,2011-12-06 09:56:00,9,7,6847.36,2359,517,760.8177777777778,Repeat Customer
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,1,275.88,137,0,275.88,One-Time Customer
12751,2010-09-21 12:49:00,2010-09-21 12:49:00,1,1,268.27,189,0,268.27,One-Time Customer
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,1,4366.78,2262,0,4366.78,One-Time Customer
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,6,21429.39,11421,339,3571.565,Repeat Customer
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3,3010.74,6481,72,1003.5799999999999,Repeat Customer
12755,2010-01-15 11:57:00,2011-03-04 12:42:00,11,7,5236.26,2293,413,476.0236363636364,Repeat Customer
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,1,112.08,144,0,112.08,One-Time Customer
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,9,5,4176.75,2387,195,464.0833333333333,Repeat Customer
12758,2009-12-01 14:40:00,2011-08-15 10:22:00,7,7,9903.24,6155,621,1414.7485714285715,Repeat Customer
12759,2009-12-04 10:47:00,2011-10-18 14:49:00,8,8,4618.74,3177,683,577.3425,Repeat Customer
12760,2010-09-10 08:50:00,2010-09-10 08:50:00,1,1,317.8,196,0,317.8,One-Time Customer
12761,2010-09-01 10:47:00,2010-09-01 10:47:00,1,1,712.95,277,0,712.95,One-Time Customer
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,2,1702.52,1220,17,851.26,Repeat Customer
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,2,494.08,316,230,247.04,Repeat Customer
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1,1693.88,386,0,1693.88,One-Time Customer
12765,2010-03-08 09:43:00,2010-08-24 13:51:00,6,5,1299.58,1002,169,216.59666666666666,Repeat Customer
12766,2010-10-28 09:29:00,2011-12-06 08:46:00,9,9,8134.99,4994,403,903.8877777777777,Repeat Customer
12767,2010-11-29 09:38:00,2010-11-29 09:38:00,1,1,949.82,598,0,949.82,One-Time Customer
12768,2010-09-15 12:08:00,2010-09-15 12:08:00,1,1,168.69,102,0,168.69,One-Time Customer
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1,1143.6,356,0,1143.6,One-Time Customer
12770,2010-09-09 11:43:00,2011-05-13 09:33:00,2,2,3246.45,1843,245,1623.225,Repeat Customer
12771,2010-08-11 11:51:00,2010-08-11 11:51:00,1,1,226.29999999999998,102,0,226.29999999999998,One-Time Customer
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,1,752.47,551,0,752.47,One-Time Customer
12773,2010-05-24 17:30:00,2010-05-24 17:30:00,1,1,124.25,109,0,124.25,One-Time Customer
12774,2010-06-22 10:38:00,2010-06-22 10:38:00,1,1,83.7,52,0,83.7,One-Time Customer
12775,2010-10-26 14:24:00,2011-11-22 16:33:00,7,7,1551.1200000000001,1074,392,221.58857142857144,Repeat Customer
12776,2010-02-10 12:11:00,2010-02-10 12:11:00,1,1,27.5,45,0,27.5,One-Time Customer
12777,2010-09-08 11:35:00,2010-09-08 11:35:00,1,1,519.45,458,0,519.45,One-Time Customer
12778,2010-04-16 09:57:00,2011-11-20 11:30:00,9,8,1541.68,1720,583,171.29777777777778,Repeat Customer
12779,2009-12-03 07:25:00,2011-11-02 11:43:00,14,14,6474.11,3501,699,462.43642857142856,Repeat Customer
12780,2010-04-20 09:40:00,2010-04-20 09:40:00,1,1,322.4,284,0,322.4,One-Time Customer
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,2,786.74,670,221,393.37,Repeat Customer
12782,2010-07-08 13:31:00,2011-12-05 09:16:00,11,9,3862.2400000000002,1990,514,351.1127272727273,Repeat Customer
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,4,4,1295.8700000000001,611,73,323.96750000000003,Repeat Customer
12784,2010-06-28 13:06:00,2011-11-24 12:53:00,2,2,1511.15,853,513,755.575,Repeat Customer
12785,2009-12-08 13:56:00,2010-12-10 13:48:00,3,3,904.4,446,366,301.46666666666664,Repeat Customer
12786,2010-04-09 12:12:00,2010-04-09 12:12:00,1,1,668.5000000000001,320,0,668.5000000000001,One-Time Customer
12787,2010-10-22 14:57:00,2011-11-30 08:44:00,4,4,799.1800000000001,506,403,199.79500000000002,Repeat Customer
12788,2010-06-29 13:05:00,2010-09-02 14:21:00,4,3,384.90000000000003,190,65,96.22500000000001,Repeat Customer
12789,2010-01-15 12:06:00,2011-10-05 13:34:00,3,3,225.35,33,628,75.11666666666666,Repeat Customer
12790,2010-10-25 13:04:00,2011-05-31 14:14:00,2,2,546.85,303,218,273.425,Repeat Customer
12791,2010-03-25 17:29:00,2010-12-01 11:27:00,5,4,656.83,347,250,131.366,Repeat Customer
12792,2010-06-23 10:49:00,2011-03-28 11:36:00,2,2,715.01,390,278,357.505,Repeat Customer
12793,2010-11-03 13:05:00,2011-01-09 12:12:00,3,3,745.53,456,66,248.51,Repeat Customer
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,2,860.41,592,45,430.205,Repeat Customer
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,1,318.48,64,0,318.48,One-Time Customer
12796,2010-03-21 15:49:00,2010-03-21 15:49:00,1,1,351.0,180,0,351.0,One-Time Customer
12797,2010-10-11 12:53:00,2010-12-09 10:55:00,2,2,468.08000000000004,212,58,234.04000000000002,Repeat Customer
12798,2010-10-14 12:27:00,2011-11-29 15:52:00,4,4,8510.93,8455,411,2127.7325,Repeat Customer
12799,2010-06-28 15:57:00,2010-06-28 15:57:00,1,1,219.35,137,0,219.35,One-Time Customer
12800,2010-02-01 11:02:00,2010-08-26 14:11:00,2,2,500.25,281,206,250.125,Repeat Customer
12801,2010-07-27 09:38:00,2010-07-27 09:38:00,1,1,871.82,500,0,871.82,One-Time Customer
12802,2010-05-25 09:34:00,2011-06-06 09:36:00,5,5,2186.42,1956,377,437.284,Repeat Customer
12803,2010-11-11 14:57:00,2010-11-11 14:57:00,1,1,1017.81,867,0,1017.81,One-Time Customer
12804,2010-07-27 13:52:00,2010-08-31 11:58:00,2,2,325.37,270,34,162.685,Repeat Customer
12805,2010-02-03 09:06:00,2010-11-23 12:27:00,4,4,1230.95,581,293,307.7375,Repeat Customer
12806,2010-04-30 10:44:00,2010-05-16 13:49:00,2,2,2558.96,2084,16,1279.48,Repeat Customer
12807,2010-11-21 14:21:00,2010-11-21 14:21:00,1,1,250.35,143,0,250.35,One-Time Customer
12808,2010-09-03 10:24:00,2011-11-03 10:05:00,5,4,748.7,321,425,149.74,Repeat Customer
12809,2010-03-02 14:19:00,2011-06-15 10:51:00,3,3,1384.3400000000001,508,469,461.4466666666667,Repeat Customer
12810,2010-02-01 09:52:00,2010-06-23 10:53:00,2,2,534.99,389,142,267.495,Repeat Customer
12811,2010-10-08 12:20:00,2011-03-23 10:55:00,4,4,893.9,429,165,223.475,Repeat Customer
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,1,229.64000000000001,164,0,229.64000000000001,One-Time Customer
12813,2010-01-15 16:52:00,2010-07-26 09:50:00,3,3,1621.8,1134,191,540.6,Repeat Customer
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,1,85.92,48,0,85.92,One-Time Customer
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,2,863.46,374,50,431.73,Repeat Customer
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,2,452.2,125,80,226.1,Repeat Customer
12817,2010-10-01 08:57:00,2011-03-03 16:28:00,3,3,570.98,216,153,190.32666666666668,Repeat Customer
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1,1182.0800000000002,920,0,1182.0800000000002,One-Time Customer
12819,2010-09-07 15:20:00,2010-09-07 15:20:00,1,1,540.52,344,0,540.52,One-Time Customer
12820,2009-12-05 13:37:00,2011-12-06 15:12:00,11,11,2689.52,1964,731,244.50181818181818,Repeat Customer
12821,2010-04-07 15:14:00,2011-05-09 15:51:00,2,2,220.8,162,397,110.4,Repeat Customer
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,1,948.88,550,16,474.44,Repeat Customer
12823,2010-01-29 12:52:00,2011-09-26 07:35:00,18,12,6501.5,930,604,361.19444444444446,Repeat Customer
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,1,397.12,232,0,397.12,One-Time Customer
12825,2010-03-08 10:17:00,2010-07-06 13:56:00,2,2,518.63,139,120,259.315,Repeat Customer
12826,2009-12-18 10:43:00,2011-12-07 10:25:00,12,10,2800.75,1915,718,233.39583333333334,Repeat Customer
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,3,430.15,197,38,143.38333333333333,Repeat Customer
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,4,1018.71,494,127,169.785,Repeat Customer
12829,2010-06-07 15:04:00,2011-01-07 11:13:00,3,3,385.3,550,213,128.43333333333334,Repeat Customer
